timestamp,average_speed,max_acceleration,hard_brakes,smooth_brakes,energy_consumption,idle_time,driver_profile
2025-06-11 22:02:19,64.58021510258962,4.253593325841935,1,3,13.320923326973428,28.55116510802602,2
2025-06-11 22:02:20,72.37623144366249,4.033046805308464,1,3,16.07738608607396,35.285599041131604,0
2025-06-11 22:02:21,66.84391083759539,1.9246558726682605,1,1,13.782627299698413,29.195604388101117,1
2025-06-11 22:02:22,66.39202182039458,1.6251865777596888,3,4,19.647326813237484,45.023412297890935,2
2025-06-11 22:02:23,37.30566806399118,2.4473839415523932,4,5,11.774935874273122,40.027205189645585,0
2025-06-11 22:02:24,75.40030959865389,1.1540172628808523,3,1,15.193658969485018,39.26519525028121,1
2025-06-11 22:02:25,77.8327500513313,2.1933577882101236,0,0,14.160523876652592,37.22221956061584,2
2025-06-11 22:02:26,68.81077818026365,0.8957784799732922,2,3,17.181290194123704,39.756397975781944,0
2025-06-11 22:02:27,43.390810935500966,3.509520852462671,1,2,16.9548460315914,30.55907380718571,2
2025-06-11 22:02:28,68.54002851417586,5.150313758212049,3,2,15.794769433329718,66.17247243762603,1
2025-06-11 22:02:29,71.44889873752585,3.6500185463202715,0,4,19.826948343807963,26.52703316897175,2
2025-06-11 22:02:30,74.08684842759726,2.2652740984032205,1,2,18.736101609418977,61.84174204533824,1
2025-06-11 22:02:31,57.140429237609595,2.594421740711091,2,2,14.037294591981663,48.90401608364046,1
2025-06-11 22:02:32,82.63095834026714,2.7980277402181883,3,9,27.786628475611405,61.93352166479599,1
2025-06-11 22:02:33,52.23594870716183,1.0688916019747807,2,4,14.452882942624859,55.49690429974636,0
2025-06-11 22:02:34,68.52660203619448,2.3512189159150934,1,3,19.13822850391075,64.73276527704897,0
2025-06-11 22:02:35,57.498320426381845,3.9023423700945177,1,3,11.262235682458114,52.39912772292335,0
2025-06-11 22:02:36,61.299297740400156,2.2101018080977486,0,6,21.273169538772088,51.24762350712392,2
2025-06-11 22:02:37,49.40219624129484,3.5920359954279464,2,2,16.118151029708176,29.622669848321532,0
2025-06-11 22:02:38,68.80714452160359,2.331997404908241,0,6,20.30233299177844,49.020968974052934,1
2025-06-11 22:02:39,61.177387737057614,2.27971595245058,0,5,20.497624070498293,47.21565566211346,1
2025-06-11 22:02:40,82.8602336192157,3.3452271187983733,3,1,17.994322581970135,49.53677582963623,1
2025-06-11 22:02:41,83.4164624381521,1.7417885682665877,1,2,17.26034680613231,41.14453967071217,2
2025-06-11 22:02:42,84.94321639081377,3.1918973247817366,1,4,19.903254539976587,48.4585039599576,1
2025-06-11 22:02:43,76.44831296399946,0.8614515629034607,3,5,14.923080030025424,73.91591899670513,1
2025-06-11 22:02:44,57.94634562712211,2.086583085000547,2,4,18.760027758058687,35.15790428404412,1
2025-06-11 22:02:45,65.04848674304513,2.5155729146504715,3,4,12.707436625595573,57.783410985854296,1
2025-06-11 22:02:46,63.360582035978624,2.738670604509425,1,2,20.92894928743316,43.12340999003327,2
2025-06-11 22:02:47,55.6485237681866,2.161148535372667,3,3,11.222806598919089,14.951680065423176,1
2025-06-11 22:02:48,76.35645048735059,1.1637835065817008,2,5,20.097124411511956,50.4826926310126,2
2025-06-11 22:02:49,99.16792872665256,3.9718643141926773,0,3,21.231992707467395,44.20975296200088,0
2025-06-11 22:02:50,56.51044159041553,1.1238501284530318,2,3,21.513796413340906,46.421770308207655,0
2025-06-11 22:02:51,50.357736930125355,2.8931877199144207,2,4,10.09531089633597,16.066847683467287,1
2025-06-11 22:02:52,71.16031100667587,3.3600066747915878,1,3,18.758744817669786,48.5911699102457,1
2025-06-11 22:02:53,60.145434748515726,2.6775983493908284,3,2,19.05622308537527,48.69207599079215,1
2025-06-11 22:02:54,49.263606075831774,3.9896572603644653,1,2,13.984032424007964,53.50322148963425,0
2025-06-11 22:02:55,33.14730007392462,2.674058364574567,2,4,17.800825796687903,49.48414912402139,2
2025-06-11 22:02:56,54.962355780860996,3.057396938433159,1,2,18.1173061981003,44.48797337440123,2
2025-06-11 22:02:57,71.96503377436503,1.2898401376754558,1,5,21.399293764486625,68.91045331968554,1
2025-06-11 22:02:58,70.81339807527782,0.6093549170034085,3,1,22.152720857358453,33.175210028342065,2
2025-06-11 22:02:59,69.4363800305956,3.308930552855915,2,1,16.05082052692326,43.04613512561102,0
2025-06-11 22:03:00,67.32892457235266,1.456553285753733,1,3,21.71283980403811,59.7705506058007,1
2025-06-11 22:03:01,99.47452411398446,2.7031069910082164,2,2,15.538372909215582,39.62905614817871,1
2025-06-11 22:03:02,56.83444980055335,4.40957543558053,2,2,9.590008218082597,41.663591265954665,2
2025-06-11 22:03:03,55.4281632414796,1.7993603905001914,2,4,20.816393188304787,18.2955541976426,2
2025-06-11 22:03:04,50.684127859670866,3.17489272094934,1,4,17.721588576432936,43.221214636273125,1
2025-06-11 22:03:05,75.46622870570678,4.7063893830099435,1,3,23.728244022832506,46.664080190614065,2
2025-06-11 22:03:06,53.58506237926892,1.551740970941388,0,4,20.157049096649768,56.5650132458622,1
2025-06-11 22:03:07,51.53462721568877,2.235088274109319,2,2,15.718158773912966,62.19940357468275,1
2025-06-11 22:03:08,54.2983023717663,3.53898915102949,5,2,22.554279337370318,55.49347858647714,2
2025-06-11 22:03:09,67.116972791024,1.4511178229463773,3,3,13.79384626589328,53.948569778821735,2
2025-06-11 22:03:10,87.57910329682338,2.616235195605841,2,3,20.745084116756416,63.12948647501704,2
2025-06-11 22:03:11,44.93010466343808,4.061513740001384,2,1,19.79760071474775,61.82115187700194,1
2025-06-11 22:03:12,76.30217933494534,2.4436324025337717,1,2,12.000157736480546,57.454740770080555,1
2025-06-11 22:03:13,28.255008516374154,3.3223142398675294,1,4,17.94401855331666,46.20109952136466,2
2025-06-11 22:03:14,50.66704442337851,1.575390613258575,2,0,20.878992470104404,53.825673692002354,1
2025-06-11 22:03:15,58.38177427261075,1.760911296916682,2,5,22.844155749790513,46.47310568308,2
2025-06-11 22:03:16,66.66948335170245,2.865759214492066,2,1,20.025540132080472,43.60399772559193,2
2025-06-11 22:03:17,53.67907341102651,2.348474775870052,1,3,14.511060455787376,30.338139124315056,1
2025-06-11 22:03:18,57.51435424316647,2.548167652243448,2,2,14.812513674570585,50.69155222454202,1
2025-06-11 22:03:19,66.35212716732251,3.4030970460339125,5,5,13.681364466109704,40.080901922706296,0
2025-06-11 22:03:20,62.620922500813705,3.7859384689714917,0,1,11.786324040826958,56.49126228621875,1
2025-06-11 22:03:21,51.65718722957481,1.8591995621793873,2,3,21.543584438541714,25.997379179236294,1
2025-06-11 22:05:23,68.4762825884643,2.8996592069071716,0,3,19.47247779609756,14.978296292433164,0
2025-06-11 22:05:24,82.85462883045435,3.534481469559475,1,5,19.03922411622954,49.21432985339827,0
2025-06-11 22:05:25,70.70503117170131,1.4093651022234261,2,2,11.233528794762751,34.85076178882993,0
2025-06-11 22:05:26,69.63171569365872,3.9720508423191427,0,2,18.281130055490767,45.84154711446265,2
2025-06-11 22:05:27,76.95493215405126,2.3832939364622328,1,3,15.820439860304962,37.22813560340445,1
2025-06-11 22:05:28,68.98142434702318,3.955149052061449,2,0,13.623030464419173,56.446624432096534,2
2025-06-11 22:05:29,68.27513874060679,2.2671587342941106,5,2,17.65948305259249,34.43432791394268,1
2025-06-11 22:05:30,66.12946187719778,2.9642660029155095,1,4,17.703619096913602,32.76839627547181,2
2025-06-11 22:05:31,62.60072525679362,3.6695454269071934,5,4,25.865293358374544,30.14281507523454,2
2025-06-11 22:05:32,66.774108549083,1.9048876618565624,1,3,12.673782462235856,44.2348658452725,1
2025-06-11 22:05:33,58.38728548745094,2.338233347357502,1,3,9.777708940583457,36.155283879475924,0
2025-06-11 22:05:34,62.44790225268904,1.5694495482044761,1,2,15.901119478231536,41.771946263370616,0
2025-06-11 22:05:35,46.72029446096931,5.122314103657796,0,3,23.29417902307922,44.13501768493206,0
2025-06-11 22:05:36,69.95869337990725,1.9339344430206733,1,4,19.09927820714348,47.94745448648015,2
2025-06-11 22:05:37,84.23792049568206,3.721520854719744,2,7,18.25974650959578,25.242527570372356,1
2025-06-11 22:05:38,79.7364502838491,0.9410102962553979,1,1,16.54832117618044,7.612131568763125,1
2025-06-11 22:05:39,78.97010413119908,2.1536577413212172,1,3,15.13674919257074,50.43516998293577,2
2025-06-11 22:05:40,97.78891286550729,0.8034504140235352,2,6,19.313303932338304,69.98753813130881,0
2025-06-11 22:05:41,78.97134139321889,1.9571895560671941,1,4,20.00282159634289,34.032388466117595,2
2025-06-11 22:05:42,90.15935436548179,4.529994431643674,0,3,21.901055919684104,37.28066755903961,2
2025-06-11 22:05:43,66.5893452523857,3.136248942225738,3,3,18.023140434446784,82.53470704318003,0
2025-06-11 22:05:44,60.520602474305974,2.3510658098806636,0,1,16.971340647678886,37.28353332006629,1
2025-06-11 22:05:45,47.21320690239734,2.169583710792356,1,4,24.969305293961504,48.738348802408865,1
2025-06-11 22:05:46,61.932647450693146,3.4376674070623836,3,4,9.288720394271571,30.633651983961116,1
2025-06-11 22:05:47,46.17839348374736,2.2463488119894337,1,4,20.375796811493373,37.65731780472428,0
2025-06-11 22:05:48,44.62784517097435,1.5257014150787045,3,1,13.5566572427373,62.01758684698958,0
2025-06-11 22:05:49,38.45174305128447,1.6935598289317535,3,3,15.871126537828308,31.459412876018078,0
2025-06-11 22:05:50,53.464106983661566,2.399865509657372,0,5,20.664260913190983,45.85205606007873,0
2025-06-11 22:05:51,65.22797861704201,3.0580389743669483,3,2,11.031626150752723,43.31092298755686,2
2025-06-11 22:05:52,67.19534075262949,3.3149631712382317,3,2,17.92090703632296,29.31124911129762,1
2025-06-11 22:05:53,61.10534258257868,2.570106492396153,3,6,20.015815051865196,64.48140023497132,1
2025-06-11 22:05:54,70.05634008249777,4.782024195926683,2,3,19.953572530928213,33.87559315538791,0
2025-06-11 22:05:55,76.4351122060715,1.748575621901148,3,3,10.572581441633734,37.19487544352334,1
2025-06-11 22:06:28,54.512288738147824,3.4975418847574886,3,7,25.045283034773032,12.604090400717837,0
2025-06-11 22:06:29,77.95624992396209,4.001161960956522,1,2,14.55708580170225,41.6772795204525,1
2025-06-11 22:06:30,57.93867151843327,1.7414078012477203,2,6,12.85072661885992,41.19751956023821,2
2025-06-11 22:06:31,66.02325982577328,3.22016493328197,3,1,18.509310707377097,48.87262930686003,1
2025-06-11 22:06:32,42.53930386318132,2.74066017635317,3,2,19.592315045521566,38.35217664578959,1
2025-06-11 22:06:33,55.578643465662495,1.538549203657272,0,2,15.185108998706095,63.37750090762297,2
2025-06-11 22:06:34,37.19639180552868,2.997225967707846,3,2,13.831565261952802,58.793603616204464,0
2025-06-11 22:06:35,65.68111200916549,3.4246396579032545,2,3,10.751644231925138,67.35444578047847,0
2025-06-11 22:06:36,50.81806954580441,3.3566416657098843,2,1,21.822504648231373,61.285843404191674,0
2025-06-11 22:06:37,60.47426004460645,2.8967020875652105,2,3,17.705832038673044,54.15265405194843,2
2025-06-11 22:06:38,50.484361624380824,3.929792259610884,1,2,20.596880253255826,44.32253024450468,1
2025-06-11 22:06:39,57.87861997104926,0.8595359274971439,1,2,18.149613167270008,39.28767987484852,1
2025-06-11 22:06:40,48.747598102608436,3.6460681764379035,3,1,13.669733614622196,33.81578178295763,0
2025-06-11 22:06:41,63.241888770097646,2.111344564262194,5,1,22.90150048715507,48.177664974077224,1
2025-06-11 22:06:42,55.93411212589244,0.7310188087934635,4,2,22.41387022776459,62.08580470579447,1
2025-06-11 22:06:43,57.97145385096412,1.098111331499888,0,1,20.10315519954838,45.59909118087925,1
2025-06-11 22:06:44,69.05007793793175,1.0652428388723585,3,5,14.895185556704583,53.324983633621244,2
2025-06-11 22:06:45,70.9203751928193,2.188380719947584,4,2,18.424883655040276,51.72228480462211,2
2025-06-11 22:06:46,50.207106305945786,2.6795713654712876,0,4,18.597814532234832,47.569634965453766,0
2025-06-12 14:58:52,58.56341535232904,3.4992647989695906,0,3,20.249223410739944,28.663072188539573,1
2025-06-12 14:58:53,71.37989877417293,0.7042723273664682,4,2,23.91112694498448,57.077359341478704,2
2025-06-12 14:58:54,58.50172117725625,3.4917990170815387,1,3,25.269587913989763,41.595091492068946,1
2025-06-12 14:58:55,90.73697827033835,3.641553784106503,3,3,21.68597641518363,44.05672319979486,0
2025-06-12 14:58:56,65.91958906327808,2.0648904649888755,2,2,21.156275170246623,36.65806301176576,2
2025-06-12 14:58:57,84.23784586459878,3.1334971648917147,1,3,14.619410051915606,22.137216832616588,2
2025-06-12 14:58:58,66.33189582096058,2.690354770221745,3,2,13.356500359601185,45.77637461647652,2
2025-06-12 14:58:59,51.04395839278099,3.1457859672239525,4,2,18.892971355201425,41.22019872823454,2
2025-06-12 14:59:00,65.281925340848,3.0447384460010998,2,7,20.455406418142438,68.72764226294166,1
2025-06-12 14:59:01,71.86996189083288,3.517241164183296,2,3,19.131187881301095,45.02517714319305,2
2025-06-12 14:59:02,96.14416065919833,4.361047482559462,0,1,16.759702336218282,32.44394427805531,2
2025-06-12 14:59:03,62.12589969876752,2.190604458563183,2,2,20.153801895801067,37.551952652330264,0
2025-06-12 14:59:04,57.928660474713894,3.5910298656360045,5,3,12.896301380015506,60.09955810755073,2
2025-06-12 14:59:05,41.836985608249265,0.9617692039313326,2,4,18.548902303473845,45.30562436469233,2
2025-06-12 14:59:06,85.88469607624295,1.5569414797382097,2,5,10.18365246861395,70.86718618285036,2
2025-06-12 14:59:07,54.21268823151462,1.372154234868058,1,3,17.51729272642772,26.76756461666191,2
2025-06-12 14:59:08,59.22867846129006,2.0022513261977535,2,1,21.29590506957978,49.735141641284486,2
2025-06-12 14:59:09,80.4109384434491,3.386448668178153,2,0,18.76768914716916,63.33907972771681,1
2025-06-12 14:59:10,77.40336158838167,2.0209764612400014,0,4,18.530666383113957,49.99750245643828,0
2025-06-12 14:59:11,72.8132020869591,0.5527384971630926,4,3,23.235117767346562,48.627769426013714,0
2025-06-12 14:59:12,71.55452905302329,2.784822406075215,1,2,13.295309725343586,34.116580277317524,1
2025-06-12 14:59:13,64.10047744798966,1.617451881093301,2,4,12.688538731977506,58.19224812907477,2
2025-06-12 14:59:14,76.2040645465918,1.7906192244972758,2,6,18.092216285328178,36.642070626424626,0
2025-06-12 14:59:15,87.18742783199218,2.6762672951912254,3,3,17.409997193917405,42.00698471058837,0
2025-06-12 14:59:16,39.840512080831445,1.5360232015499258,3,2,16.659817333611336,53.08127347012035,2
2025-06-12 14:59:17,64.00896578554423,1.3972540271148242,2,1,15.131587714377732,41.61537141654481,2
2025-06-12 14:59:18,70.60526025963848,2.7395091139825105,1,6,21.375535452469485,28.302038869075297,1
2025-06-12 14:59:19,56.04895340305488,3.6247939723777183,2,3,19.16780997499122,41.62426592930571,1
2025-06-12 14:59:20,96.62830309190497,3.448714083303541,0,4,16.563311619406267,46.747943474623426,1
2025-06-12 14:59:21,44.1469039698938,4.25920362253743,0,4,17.23748744159714,33.755395487673155,0
2025-06-12 14:59:22,68.27233816504746,2.634439128893081,0,2,8.212644195115372,16.11913394897504,0
2025-06-12 14:59:23,92.09145900493785,1.3628437592006393,2,5,25.942433235119278,34.502482265931086,0
2025-06-12 14:59:24,61.28288236987838,2.1904011050103946,2,0,17.867247858697475,15.265114273441757,1
2025-06-12 14:59:25,64.13913912736201,3.658318238271838,2,1,17.668696568470303,62.120330948173006,0
2025-06-12 14:59:26,66.27315205244632,0.5137837636688238,4,3,10.928855648609296,37.188774454299825,2
2025-06-12 14:59:27,76.23259492296887,4.496087214920916,1,2,14.244623686134187,42.90582384112821,2
2025-06-12 14:59:28,78.98673083524632,3.6220016412769307,1,1,21.43808852681114,41.83638457147966,2
2025-06-12 15:21:22,71.4451789851098,3.003528725624787,4,4,23.23409765258232,60.318178741954426,1
2025-06-12 15:21:23,50.62516336065966,2.890185898049928,1,2,24.107859615000535,48.57238188601281,0
2025-06-12 15:21:24,44.37913373154984,2.706835457301762,3,4,23.136886805312244,56.01329803064314,1
2025-06-12 15:21:25,75.28740261764544,1.8530885688499001,0,5,15.10289026365855,55.542367805232374,0
2025-06-12 15:21:26,88.32566828129349,0.652950810723484,2,4,22.855825611851884,73.28292501050105,1
2025-06-12 15:21:27,61.12259369665382,3.28900063778259,4,4,20.65722736538923,58.44456059627829,2
2025-06-12 15:21:28,52.96996034308278,2.4572445621608363,1,1,14.610761577508324,65.65093843661282,2
2025-06-12 15:21:29,66.83118802257067,4.173141903379948,3,4,17.261456896979816,59.876033009316664,1
2025-06-12 15:21:30,52.06189398934697,3.004961859431951,1,3,25.922618481862447,21.701973293327065,0
2025-06-12 15:21:31,73.69961802135627,0.9766135480210547,2,4,16.82363283888351,31.32686385503912,2
2025-06-12 15:21:53,53.754442883376754,4.169655279775299,4,2,21.811423067271953,52.21683914609827,0
2025-06-12 15:21:54,32.55822336360364,1.0306604299722675,1,0,21.410912076731666,49.44059550272833,0
2025-06-12 15:21:55,61.557842769773714,3.288644761714906,1,1,21.53674844232995,62.087232476490286,2
2025-06-12 15:21:56,65.21057944989774,4.562254351775081,1,4,23.879549427030035,22.620018703257305,0
2025-06-12 15:21:57,55.67083727440344,2.3704829085785466,4,5,19.021766085671075,50.40335357831407,2
2025-06-12 15:21:58,69.16152975678852,2.0294289271822543,1,3,18.911178609473005,40.47902093235349,0
2025-06-12 15:21:59,42.87725175879839,2.9562004626341505,0,1,16.63605866252464,15.835666005261228,1
2025-06-12 15:22:00,61.425369250535695,1.1491415272340946,2,7,11.231047446499176,51.88685828858371,1
2025-06-12 15:22:01,47.86532485189602,3.678441953908185,1,3,27.249955816289386,36.669120434497216,2
2025-06-12 15:22:02,35.76560928366668,3.0534690673824207,1,3,20.718998213734462,53.259801008307704,1
2025-06-12 15:22:03,80.1119109503166,3.0831423158204965,3,5,12.517065430515444,34.79734360993363,2
2025-06-12 15:22:04,61.921175560078325,2.3328196655529316,2,3,17.892772968553864,41.4206377287577,0
2025-06-12 15:22:05,75.07809308222713,3.624419351461325,1,4,23.876242281083943,42.01852990068446,1
2025-06-12 15:22:06,72.05494504169104,0.6877923869306366,2,3,17.698454655596418,50.49519540134438,0
2025-06-12 15:22:07,65.7633131229168,1.696770737366379,3,4,18.781975420090166,58.84079482711769,2
2025-06-12 15:22:08,56.20069272102815,1.4704597239216781,2,3,15.159909328656564,41.30371019553943,2
2025-06-12 15:22:09,54.285884444192504,3.259874122233602,2,0,25.537395237535566,48.21412299839429,2
2025-06-12 15:22:10,83.79596221017545,0.837384047619222,1,2,15.774232705328973,33.85176169515186,0
2025-06-12 15:22:11,65.81310268665963,3.281326377987683,3,5,17.77761251598732,32.38050575193886,1
2025-06-12 15:22:12,48.45986712989949,2.051099994097483,2,1,16.59489148071547,40.20640780729792,1
2025-06-12 15:22:13,47.97881128157722,1.65851645365586,0,5,12.610942468494418,34.032115950063584,1
2025-06-12 15:22:14,67.50539222868292,4.1013378304425165,0,5,24.148087128741775,56.072960748667796,0
2025-06-12 15:22:15,67.34751396757854,3.0198776954648405,1,0,13.072813535633447,56.74075604590118,0
2025-06-12 15:22:16,51.63228138497751,1.4560850210649614,3,2,19.307124342414607,40.659144476762705,0
2025-06-12 15:22:17,64.32258537632956,3.3969394350292466,4,5,21.69491348153833,63.139317392403086,0
2025-06-12 15:22:18,80.49233549748062,2.6560898327197116,1,3,16.187982955183905,65.4518578814134,1
2025-06-12 15:22:19,31.606862748013747,2.950898284425577,1,2,12.15872602891842,83.77445475375652,2
2025-06-12 15:22:20,47.24278033246212,1.8356823868547267,5,3,13.162045934592307,42.280346877236674,0
2025-06-12 15:22:21,60.21776352979425,3.538596784687536,2,4,24.05385610469213,39.09083162824402,0
2025-06-12 15:22:22,43.38888195921565,2.4408369731608937,1,3,19.22971219684083,29.060629985292834,0
2025-06-12 15:22:23,40.705402547755426,3.7903747624022266,2,3,16.355469256680063,21.17192532388758,2
2025-06-12 15:22:24,56.9628853726897,2.2786965938629296,2,3,23.928479005885563,45.74067115810382,0
2025-06-12 15:22:25,64.11689420652078,3.101214926125312,4,4,16.2167680433797,54.7051762569205,2
2025-06-12 15:22:26,27.56079106974942,0.10222644050217644,4,2,19.538693791161727,23.586642697956886,0
2025-06-12 15:22:27,71.02490375829123,3.424958570193236,2,5,18.17665261992937,33.96316031056423,0
2025-06-12 15:22:28,63.11595237361733,0.22509097401448797,1,4,17.18159847219583,40.41733804795296,2
2025-06-12 15:22:29,86.58951493117954,2.083219161038462,4,5,16.145261790718944,10.389758567647448,0
2025-06-12 15:22:30,40.392743214608714,3.8240757165092845,2,2,12.225709202692967,50.567082392312635,2
2025-06-12 15:22:31,63.89670365621072,3.1765036167057445,1,2,16.603777026497195,69.93263060470365,2
2025-06-12 15:22:32,58.67258934934324,2.5660898098553777,3,4,16.35305008283929,59.37008404545199,0
2025-06-12 15:22:33,78.18206556086051,1.2524925281780417,1,2,22.895531481917587,62.67054908769891,0
2025-06-12 15:22:34,29.332597906381906,2.678053320006672,3,3,24.903962553326043,58.71699722005207,1
2025-06-12 15:22:35,64.91612827060982,3.3027452111916915,2,4,18.4879727253494,73.6861423342201,2
2025-06-12 15:22:36,55.3494887856097,4.085220168867186,1,0,20.094755413390146,50.982914614263244,0
2025-06-12 15:22:37,60.22055394376468,2.0737603777766553,0,4,22.268423309077782,10.054163494697434,0
2025-06-12 15:22:38,64.0667463272901,1.7223727373656796,2,5,9.19787700615069,39.53247434064731,2
2025-06-12 15:22:39,43.75379136426352,0.9048200955537551,3,4,17.38155606527478,14.512026455398054,1
2025-06-12 15:22:40,47.10294603830374,3.5131334004699575,0,1,17.28221101025741,50.46955760763504,0
2025-06-12 15:22:41,66.48525460871284,2.9401523523363875,2,0,14.137196688367656,30.412030009699052,1
2025-06-12 15:22:42,79.66536458913563,0.451963487498916,1,2,14.576959742959843,9.971819496002503,0
2025-06-12 15:22:43,66.43405802887,1.911010321600943,3,2,26.339987429231208,65.22086296032317,0
2025-06-12 15:22:44,54.95910100170311,1.7555190756727186,2,3,19.83647577927527,49.380230447078844,1
2025-06-12 15:22:45,58.19725306057627,2.5580917992496612,0,6,18.79875975363853,52.285804819650565,1
2025-06-12 15:22:46,31.916259988440864,0.6059897130054701,2,0,18.98988031344012,57.033461274974584,2
2025-06-12 15:22:47,73.4267449822029,2.4461826012796375,1,5,19.97229611283927,36.69779815566392,2
2025-06-12 15:22:48,110.09732878380036,1.036807947608111,3,3,20.136988772012884,52.56710061481266,2
2025-06-12 15:22:49,69.10356977914445,0.3475031783871678,2,5,18.749413226732013,41.21146552820441,1
2025-06-12 15:22:50,94.29115823702837,1.2854294528016776,2,4,18.001524854413375,66.5613996316224,1
2025-06-12 15:22:51,70.717844559895,2.7351734561675327,1,6,14.406637148033255,42.49749015989723,0
2025-06-12 15:22:52,36.70053225960681,2.204684140932173,0,4,18.002236086496293,32.03014079769672,2
2025-06-12 15:22:53,81.40954741106914,4.461426058184784,2,1,15.783362445631473,37.03457878837017,0
2025-06-12 15:22:54,67.31270490701256,0.5316975662820409,0,1,17.265824691803807,34.699443905798404,1
2025-06-12 15:22:55,34.02101798715981,2.420866796684882,2,5,21.44999591486571,48.662093845978376,0
2025-06-12 15:22:56,53.16216213791298,2.514522908564273,1,6,21.699101924061246,18.863883361489727,2
2025-06-12 15:22:57,73.11486990499381,3.0153038972435313,2,2,20.120398228185206,63.12158854300006,0
2025-06-12 15:22:58,77.8048365167676,3.4150924212402605,4,4,24.913558384590935,39.93392905879095,0
2025-06-12 15:22:59,84.09091523162715,3.007835363915949,1,3,21.108269584618828,21.984677484129367,0
2025-06-12 15:23:00,33.41411005875074,2.2658923424848334,1,2,26.14898300581494,33.30182090744645,1
2025-06-12 15:23:01,84.73184417860816,1.8408288288281283,2,3,21.650187638735197,49.49505338073116,2
2025-06-12 15:23:02,72.93824244596757,3.120502383143379,0,4,17.510334901830056,35.71432226201911,1
2025-06-12 15:23:03,58.6364609991658,4.108440804267454,1,3,19.4932542042184,57.03063440448358,2
2025-06-12 15:23:04,57.01005414191021,2.573585821210039,2,4,18.64260553378432,52.59510511376013,2
2025-06-12 15:23:05,58.69126767571521,2.2967349211368617,4,4,22.094087616360344,70.92726734603121,2
2025-06-12 15:23:06,58.24268779824392,5.9781073458818845,0,1,12.615738725417891,39.99004996995818,0
2025-06-12 15:23:07,66.80777193626555,0.22787169321756595,0,5,14.147478898524202,46.93975760388026,0
2025-06-12 15:23:08,73.02183704956971,2.381576309879359,3,3,16.821436041375083,37.59632902924201,1
2025-06-12 15:23:09,74.83379248203647,2.3323832166230645,1,3,22.62400165200829,42.40034862541774,1
2025-06-12 15:23:10,58.22292195161803,0.8005839135101263,3,6,23.31865959461306,55.69625097934823,1
2025-06-12 15:23:11,53.50730965456191,2.172546164813769,2,3,14.558656097549386,20.21541625112334,1
2025-06-12 15:23:12,60.750139484707574,3.682700760854687,2,4,19.430253582995174,43.55718663178555,0
2025-06-12 15:23:13,80.33065656100187,2.6928394399225897,1,2,20.44397658212751,54.9393857523971,1
2025-06-12 15:23:14,72.12276720461233,1.8799895765117258,3,4,19.606204839241542,50.74025029869769,0
2025-06-12 15:23:15,56.46240004844277,2.742781177188913,2,4,18.5798036477688,28.44439683196061,1
2025-06-12 15:23:16,95.16640827363794,2.2835697782748023,1,3,21.153843272675417,49.01231346471859,1
2025-06-12 15:23:17,75.69164635757103,2.151773981817715,0,4,20.299845442906314,70.3702411099765,1
2025-06-12 15:23:18,73.77065933382423,1.8361938792362147,1,2,20.202851267522703,44.63077378199207,0
2025-06-12 15:23:19,87.97099351979693,0.8990328242386083,5,1,7.365454259314047,49.27703764877707,1
2025-06-12 15:23:20,87.49110490615045,4.118560240965143,2,4,20.976632609922063,20.566633890881427,0
2025-06-12 15:23:21,88.24201150674224,4.084529461686973,0,5,22.229772314494152,46.28090035743899,1
2025-06-12 15:23:22,60.691888505311425,2.866618475467611,3,7,14.59214105115713,55.61280253634654,0
2025-06-12 15:23:23,75.37805408858137,1.4623543632682603,3,4,19.090959020156696,47.658318929391314,2
2025-06-12 15:23:24,68.80835788119674,1.8996666521282553,2,4,17.987063223822986,44.896813416017274,0
2025-06-12 15:23:25,58.43983133893822,2.228149581446468,2,3,18.81258416436183,33.35091757737727,0
2025-06-12 15:23:26,68.25320293670615,0.3520880408083453,0,4,12.81914142519159,32.29777763775118,1
2025-06-12 15:23:27,75.05326213136426,1.6135267778367752,6,7,15.386666388893762,24.789079436075347,2
2025-06-12 15:23:28,78.9342705895649,3.025331340373547,4,3,22.170107903271262,19.652601720110226,2
2025-06-12 15:23:29,50.862784886237904,2.42763083024488,3,6,14.882597555746397,26.256061130545586,2
2025-06-12 15:23:30,65.89363555648869,1.9667203857306705,1,2,15.924068942140735,48.49549353251768,1
2025-06-12 15:23:31,50.25917643277391,2.7232359278560634,2,1,14.073679769458666,45.04235967761857,1
2025-06-12 15:23:32,70.56697986803266,3.2373388000393075,0,2,14.960571226980653,34.325135478951445,0
2025-06-12 15:23:33,81.75652842587158,3.958976070388121,1,4,18.793149384992436,47.0922004761883,0
2025-06-12 15:23:34,71.12589582507465,3.093864113322326,2,4,16.382748313753705,42.53709329922989,0
2025-06-12 15:23:35,85.23925796054493,2.1668275545185076,1,1,16.87868610616789,48.24966575853679,0
2025-06-12 15:23:36,72.98553554383358,1.7430448268148928,2,3,16.15977445924132,53.92600295887804,0
2025-06-12 15:23:37,66.81944372589979,1.765089557856651,1,7,17.773450085072795,16.048643896592118,0
2025-06-12 15:23:38,58.62755402918046,2.303068533201333,2,4,13.542661802833207,59.26883670193334,2
2025-06-12 15:23:39,70.68249703298457,1.6020091902512394,2,4,24.72640663943909,35.25930871219059,2
2025-06-12 15:23:40,81.50411680989954,1.4962898163196536,3,5,19.658830283660347,31.443907666317877,2
